name,score
WDC WD2500AVJS,598
HGST HTS545050A7E680,597
HGST HTS721075A9E6300,597
MAXTOR STM3750330AS,596
Patriot Warp V2 32GB,596
Seagate ST1000LM 048-2E7172,596
Seagate ST9500530NS,596
TOSHIBA MK6461GSYN,596
WDC WD2500LPVX,596
Hitachi HDT721032SLA380,595
Seagate ST3250412CS,595
WD WD10SPCX-08S8TT0,595
WDC WD10EADX,595
HGST HTS725032A7E635 OPAL,594
Hitachi HTS725032A9A362,594
Seagate ST93205620AS,594
WD WD5000LPCX-24C6H,594
Hitachi HCS5C1025CLA382,593
WDC WD10EARS,593
HGST HTS541075A9E6800,592
KingSpec KSD-SA25.5-032MJ,592
Seagate ST3500418ASQ,592
TOSHIBA MQ01ABF032,592
OCZ AGILITY EX 64GB,591
WDC WD2500AAKS,591
Hitachi HDS721064CLA332,590
JM SSD,590
Seagate ST500LX025,590
SAMSUNG HD252HJ,588
WDC WD1600AAJS,588
WDC WD3200LPVT,588
HGST HTS 545050A7E380,587
HGST HTS545050A7E660,587
Hitachi HTS545050A7E380,587
Hitachi HTS725025A9A362,587
WDC WD8000AARS,587
EM200AA001-9VY132,586
MAXTOR STM3160813AS,586
TOSHIBA MQ01ABD032,586
Hitachi HDP725050GLA360,585
WDC WD3200LPLX,585
SAMSUNG HE502IJ,583
Seagate ST31000528ASQ,583
Seagate ST500LX012,583
BHT WR202I0064G E70245F5,582
Seagate ST3320310CS,582
HGST HTS541075A9E680,581
PATRIOT MEMORY 32GB,581
Hitachi HTS723225A7A364,580
Hitachi HTS725025A9A364,580
TOSHIBA MK5061GSYB,580
TOSHIBA MQ01ABD032V -63,580
FUJITSU MAX3073RC,579
General USB USB,579
TOSHIBA MK2561GS,579
TOSHIBA MK3259GSX,579
Hitachi HCS5C1010CLA382,578
Lexar USB Flash Drive USB,578
Seagate ST1000VT001,578
Seagate ST9500421AS,578
HGST HTS725032A7,577
Hitachi HTS725032A9A360,577
MAXTOR STM3250310AS,576
Seagate ST250LM004,576
WDC WD5000BPVT,576
SAMSUNG HD250HJ,575
SanDisk SSD P4 SLC 64GB,575
TOSHIBA MK1661GSYN,575
TOSHIBA MQ01ABD032V,575
Hitachi HDT72101,574
TOSHIBA MK5061GSY,574
Hitachi HTS72503,573
SSD64G,573
TOSHIBA MK7559GSXP,573
OCZ SOLID SSD 32GB,572
Seagate ST3250310CS,572
Seagate ST500UM000,572
WDC WD10EVCS,572
Corsair CMFSSD-32D1,571
HGST HTS541075A9,571
Hitachi HDT721010SLA,571
WDC WD50 00AVCS,571
HITACHI HTS723216A7A364,570
Hitachi HTS72755,570
SAMSUNG HD251HJ,570
TOSHIBA MK5061GSYFN,570
SAMSUNG SSD Thin uSATA 128GB M,569
Seagate ST3250310SV,569
WDC WD6402AAEX,569
WDC WD7500AARS,569
HGST HTE545032A7E680,568
Hitachi HDS5C1050CLA382,568
Hitachi HTS5450,568
Seagate ST31000340AS,568
SAMSUNG HD083GJ,567
TOSHIBA MK2561GSYFN,567
TOSHIBA MK2561GSYN,566
HGST HTS545050A7E380,565
Kingston M52532,565
Seagate ST320LM001,565
FUJITSU MAX3147RC,564
FUJITSU MBA3300RC,564
Seagate ST9250410ASG,564
TOSHIBA MK2556GS,564
HGST HTS541050A9E680,562
Seagate ST160LM003,562
Seagate ST3250410AS,562
Hitachi HTS725032A9A364,561
HITACHI HTS725025A9A361 FDE,560
TOSHIBA MK7575GSX,560
WD2500A,560
WDC WD6400AARS,560
HGST HTE545032A7E380,559
PATRIOT MEMORY 32GB SSD,559
SAMSUNG HM100UI,559
WDC WD2500AAJS,559
TOSHIBA MK6476GSXN,558
Transcend 32GB TS32GSSD25S-M,558
WDC WD10JFCX,558
WDC WD5000MPCK,558
WDC WD7500AYYS,558
SEAGATE ST3146755SS,557
TOSHIBA MK5061GSYN,557
TOSHIBA MK6461GSYG,557
TOSHIBA MK7559GS,557
HP GB0750C8047,556
MARSHAL MAL2500SA-T54,556
TOSHIBA MK5059GSXPW,556
WDC WD7500BPVT,556
Seagate ST3750630AS,555
WDC WD7500AADS,555
LITEONIT LE-128M1S,554
Seagate ST3500320NS,554
WDC WD7500AAKS,554
TOSHIBA MK5061GS,553
TOSHIBA MK7559GSXPW,553
HGST HCC545050A7E380,552
Hitachi HTS545025A7E380,552
Seagate ST500LM011,552
HGST HTS541064A9E680,551
MAXTOR STM31000340AS,551
Seagate ST250DM000-1BD14,551
TOSHIBA MK1661GSYFN,550
WDC WD16 00ADFS,550
WDC WD3200LPVX,550
HGST HTS545050A7E3800,549
Hitachi HDT721064SLA,549
SAMSUNG HE753LJ,549
USB SanDisk 3.2Gen1 USB,549
WDC WD5000AVDS,549
APPLE HDD HTS545050A7E362,548
APPLE HDD HTS727575A9E362,548
SAMSUNG HN-M750MBB,547
WDC WD5000M21K,547
WL320GSA872,547
Seagate ST9640423AS,545
TOSHIBA MK1661GSY,545
WDC WD5000AVVS,545
TOSHIBA MK2561GSYF,544
WDC WD3200LPCX,544
APPLE HDD HTS541010A9E662,543
SAMSUNG SSD 64GB MCCOE64G5MPP,543
Hitachi HCP725050GLA380,542
Seagate ST320LT009,542
Seagate ST332031 0CS,542
WDC WD2500BEKT,542
Hitachi HDS721016CLA,541
Seagate ST3320311CS,541
Seagate ST640LM000,541
WDC WD1500ADFS,541
Hitachi HTS541064A9E680,540
HITACHI HUS151414VLS300,540
SAMSUNG HM641JI,540
TOSHIBA MK2556GSYF,540
Foresee 64GB,539
Hitachi HDP72505,539
MD01600-AVDW-RO,539
Seagate ST9500420ASG,539
WDC WD64 00AAVS,539
Seagate ST3160316CS,538
WDC WD3200AVJS,537
HITACHI HTS723225A7A365,536
Seagate ST3250310AS,536
Seagate ST3360832AS,536
WL150GSA16100,536
Hitachi HDE721064SLA360,535
SAMSUNG SSD Thin uSATA 64GB M,535
WD WD10S21X-24R1BT0,535
SAMSUNG HD253GI,534
Seagate ST500LX005,534
UFD 3.0 Silicon-Power32G USB,534
WDC WD5000BPVX,534
Seagate ST31500541AS,533
Seagate ST320VT000,533
WDC WD5000AAVS,533
APPLE HDD HTS541010A9E632,532
TOSHIBA MK5056GSYF,532
Hitachi HDP725050GLA380,531
Hitachi HTS545050B9A300,531
SAMSUNG HM501II,531
Seagate ST640LM001,531
WDC WD1600ADFD,531
WDC WD6400BPVT,531
Seagate ST160LT000,530
WDC WD740ADFS,530
WDC WD8088AADS,530
Realtek RTL9210B-CG USB,529
Seagate ST1000LM010,529
Seagate ST320LT000,529
Hitachi HDS721032CLA662,528
TOSHIBA MK5056GSY,528
APPLE HDD ST1000LM024,527
Hitachi HDP725025GLA380,527
Seagate ST3360320AS,527
Seagate ST9500420AS,527
TOSHIBA External USB 3.0 USB,527
Hitachi HTS72323,526
MD10000-ALDW-RO,525
SanDisk SSD U100 8GB,525
Seagate ST3160310CS,524
WDC WD2500BEKX,524
Hitachi HTS545032B9A300,523
SAMSUNG HD103UI,523
WDC WD6400AAVS,523
WDC WD80 0AAJS,523
Hitachi HDT721016SLA380,522
Hitachi HDT721032SLA,521
HITACHI HTS541075A9E680,521
Hitachi HTS54505,521
HITACHI HUA721075KLA330,521
Seagate ST9320421AS,520
Seagate ST500LM020,519
WDC WD10EACS,519
WDC WD10TPVT,519
WDC WD16 00AVJS,519
BHT WR202D0064G 670215F5,518
PATRIOT MEMORY 64GB SSD,518
WDC WD2500AVCS,518
Hitachi HDP725025GLAT80,517
MARSHAL MAL2250SA-T72,517
Seagate ST320LT012,517
SanDisk SSD P4 16GB,516
Seagate ST320LM000,516
Hitachi HUA72101,515
SAMSUNG HD200HJ,515
WDC WD6400BEVT,515
SAMSUNG HM161GI,514
SAMSUNG SSD RBX Series 128GB M,514
Toshiba 064G93,514
WDC WD50 00AVVS,514
Kingston SSDNow V Series 64GB,513
Patriot Warp V2 32GB SSD,513
VendorC ProductCode USB,513
WDC WD10EAVS,513
Hitachi HDP725050GLAT80,512
SAMSUNG HM251HI,512
TOSHIBA MK3276GS,512
TOSHIBA MK6465GSXW,512
WDC WD800ADFS,512
Hitachi HDS721032CLA362,511
Hitachi HDT721016SLA,511
Hitachi HTS72322,511
Seagate ST3160316AS,511
Seagate ST9250410AS,511
WDC WD1500ADFD,511
WDC WD1500AHFD,511
Hitachi HTS54757,510
INO-IHDD0160S2-D1-7208,510
Hitachi HCC545050A7E380,509
Hitachi HTE543232A7A384,509
Hitachi HUA721050KLA330,509
Seagate ST250LT014,509
TOSHIBA MK6465GSXN,509
WDC WD5000BUCT,509
Hitachi HDS721050KLA33R RSD HUA,507
Hitachi HDT721050SLA,507
MD10000-NSDW-RO,507
PATRIOT MEMORY 128GB SSD,507
Hitachi HTS545050B9SA00,506
SAMSUNG HM400JI,506
WDC WD5001ABYS,506
Hitachi HDS721016CLA382,505
Seagate ST3250820SV,505
ExcelStor Technology J9250S,504
FASTDISK32G,504
HGST HTS545032A7E680,504
RunCore 64G-C SSD,504
Seagate ST9500325AS,504
TOSHIBA MK3276GSX,504
TOSHIBA MK7559GSM,504
SAMSUNG MMCRE64G5MPP-0VA,503
Seagate ST3750641NS,503
WDC WD3200AVCS,503
SAMSUNG HD321KJ,502
Seagate ST9250411AS,501
TOSHIBA MK2561GSY,501
WDC WD1600BJKT,501
ExcelStor Technology J92,500
Hitachi HCP725025GLA380,500
SAMSUNG MCCOE64G8MPP-0VA,500
SanDisk SEM32G,500
WDC WD16 00BEKT,500
Hitachi HDP725050GLA,499
Hitachi HTS547550A9E,499
TOSHIBA MK7559GSXF,499
WDC WD5000AAJS,499
SAMSUNG HM321HI,498
Hitachi HTS723232L9A360,497
TOSHIBA MK1059GSM,497
TOSHIBA MK3259GSXP,497
Hitachi HTS547575A9E384,496
Kingston SSDNow V Series,496
SAMSUNG HE160HJ,496
TOSHIBA MK3275GS,496
WDC WD3200BVVT,496
WDC WD3200BPVT,495
WDC WD5000AACS,495
WDC WD75 00AACS,495
SanDisk 64GB,494
Seagate ST250LT007,494
TOSHIBA MK3265GSX H,494
TOSHIBA MK3265GSXN,494
TOSHIBA MK3256GSY,492
Seagate ST332082 0SCE,491
SEAGATE ST373454LW,491
TOSHIBA MK3256GSYF,491
Hitachi HUA721010KLA330,490
Seagate ST9250421AS,490
Seagate ST9750423AS,490
WDC WD5000ABYS,490
WDC WD7500AAVS,490
TOSHIBA MK3276GSXN,489
WDC WD800ADFD,489
Seagate ST320LT023,488
Seagate ST5000LM000,488
TOSHIBA MK1665GSX,488
WDC WD3200BUCT,487
TOSHIBA MK3265GSXV,486
WD My Passport 0748 USB,486
WDC WD16 00AVVS,486
WDC WD7500AACS,486
Hitachi HDS721010KLA33R RSD HUA,485
Seagate ST9640320AS,485
Hitachi HDP725040GLA360,484
Seagate ST3250824ASP,484
Seagate ST3500630ASP,484
WDC WD1601ABYS,484
WDC WD5000ABPS,484
WDC WD6400AACS,484
HGST HCC545032A7E380,483
Hitachi HDP725032GLA380,483
Hitachi HDS721075KLA330,483
Seagate ST3320620NS,483
WDC WD1200AAJS,483
SAMSUNG HM321HX,482
Seagate ST320LT014,482
Hitachi HTS725016A9A362,481
TOSHIBA MK1665GSX H,481
SAMSUNG HD501LJ,480
WDC WD40 00AAKS,480
WDC WD50 00KS,480
ExcelStor Technology J9250,479
HGST HTS 545032A7E680,479
Hitachi HDT721025SLA,479
Seagate ST250LM000,479
Seagate ST3320620SV,479
WDC WD1000FYPS,479
WDC WD3200AVBS,479
SAMSUNG SSD RBX Series 64GB M,477
SanDisk SEM128,477
Seagate ST3750640NS,477
WDC WD3200BUDT,477
TOSHIBA MK6459GSX,476
APPLE HDD HTS541075A9E662,475
Hitachi HCT721016SLA380,475
Hitachi HTS54755,475
CSC 73GB 15K REFURBISHED,474
Hitachi HDS721010KLA330,474
TOSHIBA MK2576GSX HR,474
TOSHIBA MK3265GSX,474
TurXun S600 32GB,474
WDC WD1600AVJS,474
HGST HTS 545032A7E380,473
Hitachi HDS721075KLA,473
Hitachi HTS54756,473
Seagate ST9120411ASG,473
TOSHIBA MK6459GSXP,473
Seagate ST9160412AS,472
Seagate ST9320423AS,472
Hitachi HDT721025SLA380,471
Hitachi HTS545025B9SA00,471
SAMSUNG HM161HI,471
SAMSUNG HM251JJ,471
TOSHIBA MK5055GSX,471
FUJITSU MJA2250BH,470
Seagate ST9160411ASG,470
Hitachi HCS5C3232SLA380,469
Hitachi HDT725050VLA360,469
Hitachi HTS543232A7A,469
SAMSUNG HD500LJ,469
Seagate ST3160815SV,469
SAMSUNG HD081GJ,468
SAMSUNG HD160HJ,468
Seagate ST3250820ASP,468
Seagate ST3500630NSQ,468
Seagate ST9160418ASG,468
Seagate ST9250421ASG,468
TOSHIBA MK2555GSXF,468
WDC WD1600ADFS,468
WDC WD1600BEKT,468
Hitachi HDT725050VLA380,467
MAXTOR STM3320620AS,467
Seagate ST3250620AS,467
Seagate ST3500630AS,467
TOSHIBA MK1676GSX H,467
WDC WD800AAJS,467
Hitachi HDP725032GLA360,466
SAMSUNG MMCQE28G8MUP-0VA,466
TOSHIBA MK6465GSX,466
WDC WD1600AVVS,466
WDC WD800AAJB,466
SAMSUNG HM500JI,465
Seagate ST3250820AS,465
Seagate ST3500830AS,465
TOSHIBA MK1676GSX,465
WD1000FYPS-12ZKB0,465
Seagate ST3300820SCE,464
Hitachi HDP725032GLAT80,463
Hitachi HDT725032VLA380,463
Hitachi HTS547564A9E384,463
Seagate ST160LT007,463
Seagate ST320LT022,463
TOSHIBA MK3254GSY,463
WDC WD3200BJKT,463
GB0750C4414,462
Hitachi HCC543216A7A380,462
Seagate ST3500321CS,462
Seagate ST9160411AS,462
TOSHIBA MK2565GSXV,461
WDC WD3200AVVS,461
WDC WD4000AAKS,461
Hitachi HDP725016GLAT80,460
MAXTOR STM3500630AS,460
TOSHIBA MK3276GSX -63,460
SAMSUNG SSD RBX Series 64GB,459
TOSHIBA MK5075GSX,459
Hitachi HCS725040VLA380,458
Seagate ST3400620NS,458
Seagate ST3750640AS,458
TOSHIBA MK3275GSX,458
TOSHIBA MK6475GSX,458
Hitachi HTS545025B9A,457
MD07500-NSDW-RO,457
TOSHIBA MK5059GS,457
Hitachi HDP725032GLA,456
Hitachi HDT721064SLA380,456
HP GB0160EAFJE,456
HP GB0500C4413,456
SAMSUNG HD251KJ,456
Seagate ST350063 0AS,456
Seagate ST3500630NS,456
Hitachi HDS721010KLA,455
Hitachi HTS723225L9A360,455
SAMSUNG HD161HJ 41R0186LEN,455
Seagate ST250LT002,455
Seagate ST250LT003,455
Seagate ST3250820ASQ,455
Seagate ST9250414ASG,455
HGST HTS545032A7E660,454
Hitachi HCP725025GLAT80,454
Hitachi HTS54502,454
SAMSUNG HM320II,454
TOSHIBA MK5059GSX,454
Kingston DataTraveler 3.0 USB,453
WDC WD1600AABS,453
Hitachi HDS72107,452
HITACHI HTS723216L9SA60,452
SAMSUNG HD161HJ,452
SanDisk Ultra USB 32GB,452
WDC WD800GD,452
Hitachi HTS547550A9E384,451
Maxtor 6V080E0,451
MAXTOR STM3250820AS,451
WDC WD1600BPVT,451
Hitachi HTS543232A7A384,450
Seagate ST320LT020,450
Seagate ST3320620A,450
Seagate ST980411ASG,450
Hitachi HCP725050GLA,449
Hitachi HDS721032CLA,449
Hitachi HTS54323,449
Maxtor 7H500F0,449
TOSHIBA MK3265GS,449
WDC WD360ADFD,449
SAMSUNG SSD Thin 64GB,448
Seagate ST3320820SCE,448
Seagate ST9320423ASG,448
TOSHIBA MK2559GSXP,448
TOSHIBA MK3265GSXF,448
TOSHIBA MK3276GSX H,448
HGST HTS545032A7E380,447
MAXTOR STM3320620A,447
Hitachi HCC543232A7A380,446
Hitachi HTS723232L9A362,446
SAMSUNG HD082GJ,446
Seagate ST340083 2AS,446
Seagate ST9320310AS,446
FUJITSU MJA2500BH,445
Hitachi HCC547550A9E380,445
Seagate ST3160212SCE,445
Seagate ST3250820SCE,445
TOSHIBA MK5076GS,445
TOSHIBA MK6476GSX,445
WDC WD800BJKT,445
SAMSUNG HM250HI,444
SAMSUNG SSD RBX Series 1,444
TEAM_Combo_SSD,444
TOSHIBA MK2576GSX,444
WDC WD2500BJKT,444
Hitachi HCP725032GLA380,443
Hitachi HDT722525DLA380,442
SAMSUNG SP2504C,442
TOSHIBA MK5076GSXN,442
Hitachi HDP725016GLA380,441
Seagate ST3250820NS,441
Seagate ST3300620AS,441
Seagate ST9320421ASG,440
WDC WD3200AAKB,440
WDC WD3201ABYS,440
Hitachi HDS721616PLA380 IBM,439
MAXTOR STM380815AS,439
WDC WD740GD,439
Hitachi HTS545050B9SA08,438
HP FB160C4081,438
Hitachi HTS545025B9SA02,437
Seagate ST332082 0AS,437
Seagate ST3500830SCE,437
TOSHIBA MK5065GSXF,437
WDC WD5000BUDT,437
FUJITSU MHZ2320BJ,436
Hitachi HTS545032A7E380,436
Seagate ST9500325ASG,436
WDC WD1600AVBS,436
Hitachi HDT725032VLA360,435
Hitachi HTS545025B9A300,435
Hitachi HTS725016A9A364,435
MAXTOR STM3160815AS,435
SAMSUNG HD252KJ,435
WDC WD7500KPVT,435
SAMSUNG SSD Thin u 128GB M,434
TOSHIBA MK2555GSXN,434
WDC WD4000YS,434
APPLE HDD TOSHIBA MK7559GSXF,433
Hitachi HTS723216L9A362,433
SanDisk SSD U100 32G,433
Seagate ST3320820AS,433
TOSHIBA MK5059GSXP,433
OCZ CORE SSD 60GB,432
Patriot PS-100 128GB SSD,432
Seagate ST340062 0AS,432
Seagate ST9200423ASG,432
WDC WD3200AAJB,432
Seagate ST3250620NS,431
Seagate ST3320620AS,431
Maxtor 6 V300F0,430
TOSHIBA MK5055GSXN,430
WDC WD2500AAJB,430
WDC WD2500AVVS,429
Hitachi HDS721616PLA320,428
Hitachi HTS545050B9A302,428
Maxtor 7L320S0,428
SAMSUNG HD320KJ,428
SAMSUNG HD401LJ,428
Hitachi HDT725032VLAT80,427
Seagate ST3160811AS,427
Seagate ST3250620A,427
Seagate ST3300820AS,427
Seagate ST3320633AS,427
Seagate ST9160414ASG,427
WDC WD4000AAJS,427
Maxtor 7B320S0,426
Seagate ST3320820ASP,426
Seagate ST3400820AS,426
TOSHIBA MK5076GSX,426
WDC WD3200BEVT,426
Seagate ST9160314ASG,425
WDC WD2500JB,425
WDC WD5000YS,425
FUJITSU MHZ2080BJ,424
Hitachi HTS723232L9SA60,424
SAMSUNG MMCRE64G8MPP-0VA,424
Seagate ST3160215SCE,424
Seagate ST3160812AS,424
Seagate ST3400620AS,424
TOSHIBA MK2565GSXN,424
GB0160CAABV,423
Hitachi HDS721016CLA380,423
Seagate ST3808110AS,423
TOSHIBA MK5055GSXF,423
Hitachi HCS5C1032CLA382,422
Hitachi HTS545050B9A,422
Maxtor 6 V250F0,422
MAXTOR STM3160215AS,422
Seagate ST3300631A,422
Seagate ST380815 AS,422
WDC WD1600AAJB,422
Hitachi HDT725050VLAT80,421
WDC WD3200BMVS,421
Maxtor 7V300F0,420
Seagate ST3160815AS,420
ASolid USB USB,419
OCZ CORE SSD 120GB,419
TOSHIBA MK3264GSY,419
WDC WD25 00AVVS,419
WDC WD32 00YS,419
WDC WD5000AAKB,419
Hitachi HDP725016GLA,418
Maxtor 6V300F0,418
SanDisk SEM64G,418
TOSHIBA MK2555GS,418
TOSHIBA MK2575GSX,418
FUJITSU MHZ2160BJ,417
Hitachi HCC543225A7A380,417
Hitachi HDS721616PLA380,417
SAMSUNG SP2514N,417
Seagate ST330062 0AS,417
Seagate ST9250320AS,417
FUJITSU MJA2160BH,416
Seagate ST3200820A,416
Seagate ST9250315ASG,416
TOSHIBA MK6465GS,416
TOSHIBA MK6476GS,416
WDC WD2500BEVT,416
WDC WD3200YS,416
HITACHI HTS54503,415
Hitachi HTS545032B9SA00,415
Hitachi HTS723225L9A362,415
MAXTOR STM3200820AS,415
TOSHIBA MK2555GSX H,415
WDC WD4000KS,415
TOSHIBA MK5065GSXV,414
WDC WD1600AVJB,414
Maxtor 6V250F0,413
Maxtor 6V320F0,413
SAMSUNG HD400LJ,413
SAMSUNG SV0802N,413
Seagate ST3750840AS,413
TOSHIBA MK2565GS,412
WDC WD3200AAVS,412
ExcelStor Technology J8160S,411
Hitachi HCC545050B9A300,411
Maxtor 6H500F0,411
Maxtor 6L300S0,411
MAXTOR STM3160812AS,411
WDC WD5000KS,411
FUJITSU MHZ2250CJ,410
Seagate ST380215AS,410
SAMSUNG HD400LD,409
Seagate ST3200820AS,409
TOSHIBA MK1656GSYF,409
WDC WD2500SB,409
ExcelStor Technology J8160,408
Hitachi HTS545050B9SA02,408
TOSHIBA MK1656GSY,408
Hitachi HDT725050VLA,406
Hitachi HTS723216L9A360,406
MAX 070607 160.0GB 7200,406
Maxtor 6 B250S0,406
Maxtor 6V200E0,406
MAXTOR STM3160811AS,406
WDC WD3200SD,406
Seagate ST3250820A,405
Seagate ST3400633A,405
Maxtor 6 V320F0,404
SAMSUNG HM121HJ,404
TOSHIBA MK2049GSY,404
Hitachi HTS545032B9A,403
Hitachi HTS545032B9A302,403
PLATINUM 160GB,403
Seagate ST3250823AS,403
Seagate ST9160412ASG,403
APPLE HDD HTS547575A9E384,402
SanDisk Ultra USB,402
Seagate ST3400832A,402
Seagate ST3500630A,402
Seagate ST9160827AS,402
TOSHIBA MK3263GSXN,402
TOSHIBA MK5065GSX,402
WL160GSA872,402
FUJITSU MJA2320BH,401
Hitachi HTS545012B9SA00,401
Seagate ST3400832AS,401
TOSHIBA MK2555GSX,401
TOSHIBA MK5065GSXN,401
WDC WD2500JS,401
Maxtor 6 L160M0,400
RunCore 32G-C SSD,400
Seagate ST9320320AS,400
Hitachi HDS72168,399
MAXTOR STM3160212A,399
PLEXTOR PX-256M8VC USB,399
Seagate ST3320833AS,399
Seagate ST9250315AS,399
TOSHIBA MK2565GSX,399
WDC WD4000KD,399
ExcelStor Technology J8080S,398
MAXTOR STM3320820A,398
WDC WD3000JS,398
Hitachi HCC545025B9A300,397
Maxtor 6 V200E0,397
MAXTOR STM3250820A,397
ExcelStor Technology J8080,396
WDC WD3200SB,396
Seagate ST380815AS,395
Hitachi HTS545032B9SA02,394
MAXTOR STM3500630A,394
Seagate ST3160215ACE,394
Seagate ST9250311CS,394
Generic External USB,393
Seagate ST3300622AS,393
Seagate ST92503010AS,393
TOSHIBA MK5055GS,393
WDC WD1600YS,393
Hitachi HDS721616PLAT80,392
Hitachi HDS721680PLA380,392
Maxtor 7L300S0,392
Seagate ST3120215AS,392
Seagate ST3160211AS,392
Seagate ST3400632A,392
TOSHIBA MK5065GS,392
KingSpec KSD-SA25.11-032MJ,391
Maxtor 6H400F0,391
MAXTOR STM3320820AS,391
Seagate ST964032 0AS,391
Maxtor 6 L300S0,390
Maxtor 6G160E0,390
Seagate ST3250623A,390
Seagate ST9320325AS,390
WDC WD3200JS,390
HITACHI HTS723225L9SA61 FDE,389
Maxtor 6V160E0,389
WDC WD25 00YD,389
WDC WD360GD,389
Seagate ST3160212AS,388
Seagate ST3160812A,388
Seagate ST380811 AS,388
FUJITSU MJA2080BH,387
Hitachi HDS721612PLA380,387
HITACHI HUA7210SASUN1.0T 0906GJLBPF,387
Maxtor 7V250F0,387
Hitachi HCS545050GLA380,386
Maxtor 6B250S0,386
MAXTOR STM3160211AS,386
MAXTOR STM3160812A,386
MAXTOR STM380215AS,386
SanDisk Ultra Fit USB 32GB,386
Seagate ST3500830A,386
WDC WD1600JS,386
MAXTOR STM380211AS,385
MAXTOR STM380811AS,385
Seagate ST3160215AS,385
Seagate ST3300622A,385
Seagate ST380811AS,384
WDC WD1600SD,383
Hitachi HDS721616PLA,382
Hitachi HDT725032VLA,382
KingSpec KSD-PA25.6-064MS,382
SAMSUNG HD120IJ,382
Seagate ST3160212ACE,382
Seagate ST3250624AS,382
Seagate ST3250823A,382
Seagate ST3320820A,382
Seagate ST9250827AS,382
WDC WD5000AAJB,382
Seagate ST3300822AS,381
Hitachi HDS721680PLA,380
SAMSUNG HD161JJ,380
Seagate ST3200827A,380
Seagate ST380811 0AS,380
Seagate ST9160310AS,380
Seagate ST980817AS,380
Hitachi HDT722516DLA380 41N3148LEN,379
Maxtor 6B200M0,379
Maxtor 6L160M0,379
MAXTOR STM380215A,379
MSATA 32GB SSD,379
Seagate ST3200822AS,379
Seagate ST3500641NS,379
Seagate ST3802110AS,379
Seagate ST9200420ASG,379
WDC WD3200JD,379
WDC WD4000YR,379
Maxtor 6L250M0,378
Seagate ST3200827AS,378
Seagate ST3250824AS,378
TOSHIBA MK2051GSY,378
WDC WD800BEVT,378
MAXTOR STM3200820A,377
Seagate ST3400832NS,377
TOSHIBA MK5075GS,377
WDC WD2500SD,377
Maxtor 6 V160E0,376
SAMSUNG HD403LJ,376
Seagate ST3160815A,376
Seagate ST3300620A,376
Seagate ST380215SCE,376
TOSHIBA MK1251GSY,376
TOSHIBA MK4058GSX,376
WDC WD1600AABB,376
WDC WD3200BEVS,376
Hitachi HTS543216A7A384,375
JetFlash Transcend 32GB USB,375
Maxtor 6L200M0,375
Seagate ST9200420AS,375
WDC WD3200KS,375
Hitachi HDT722525DLAT80,374
Hitachi HDT725040VLAT80,374
PNY USB 3.2.1 FD USB,374
Hitachi HDT725025VLAT80,373
HITACHI HTS722020K9SA00 FDE,373
SAMSUNG HD080HJ/P,373
Seagate ST3750640A,373
WDC WD2500KS,373
FUJITSU MJA2160CH,372
Seagate ST3300831AS,372
TOSHIBA MK1655GSX,372
WDC WD1600SB,372
WDC WD2500YD,372
Maxtor 6B300S0,371
Maxtor 6Y200M0,371
SAMSUNG HM320JI,371
Seagate ST3300631AS,371
Seagate ST380215A,371
WDC WD2500AVJB,371
Hitachi HCS725025VLA380,370
Seagate ST3160212A,370
Seagate ST3300831SCE,370
Seagate ST9320325ASG,370
WDC WD2000JS,370
HP FB080C4080,369
SAMSUNG SP1624N,369
WDC WD1600YD,369
General UDisk USB,368
Hitachi HDS725050KLA360,368
Hitachi HDT725025VLA380,368
SAMSUNG HD160JJ/P,368
Seagate ST980412ASG,368
WDC WD1600BEVT,368
Maxtor 7L250R0,367
Seagate ST3400633AS,367
TOSHIBA MK5056GS,367
WDC WD1200JS,367
FORESEE B301G064G,366
Maxtor 7 H500F0,366
SAMSUNG HD160JJ,366
SAMSUNG HM400LI,366
TOSHIBA MK3252GSX,366
Seagate ST3320820ACE,365
Hitachi HDT72252 5DLA380,364
Hitachi HTE721010G9AT00,364
Seagate ST380819AS,364
WDC WD2500BS,364
Hitachi HDT722516DLA380,363
Hitachi HDT722525DLA380 41N3150LEN,363
Hitachi HTS723280L9A362,363
Maxtor 6L250S0,363
MAXTOR STM3160815A,363
SAMSUNG HM160HI,363
Seagate ST3200826A,363
WDC WD2500BEVS,363
WDC WD2500PD,363
WDC WD4000AAKB,363
BHT WR202A1032G 6702,362
Hitachi HDS721680PLAT80,362
Maxtor 7L250S0,362
Sabrent 128GB USB,362
SAMSUNG HN-M320MBB,361
Seagate ST380211AS,361
FUJITSU MHZ2160BH,360
HITACHI HTS722010K9SA00,360
MAX 060621 163.9GB 720,360
Maxtor 6 L200S0,360
WDC WD1600AVBB,360
FUJITSU MHZ2320BH,359
Maxtor 6 L200M0,359
Hitachi HDT725040VLA380,358
Maxtor 6G160P0,358
SAMSUNG HD300LJ,358
WDC WD800BD,358
Hitachi HTS545016B9SA02,357
Maxtor 6L160P0,357
MAXTOR STM3160215A,357
Seagate ST3250624A,357
TOSHIBA MK3263GSX,357
WDC WD1600JD,357
Hitachi HTS543225A7A384,356
Maxtor 6Y160M0,356
SAMSUNG SP1603C,356
SAMSUNG SP1614C,356
WDC WD2000BB,356
WDC WD3200BEVE,356
Hitachi HDT72251 6DLA380,355
HITACHI HTS54321,355
Hitachi HTS543232L9A,355
